timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-02-12,42.88,44.57,41.84,43.89,326731.55801,1550015999999,14181167.7324087,42437,166811.67841,7247992.525168803,0.0
2019-02-13,43.89,44.66,40.64,41.61,333914.84326,1550102399999,14169773.699032199,40220,154635.64726,6572223.239621599,0.0
2019-02-14,41.61,42.45,40.31,41.26,285144.93739000004,1550188799999,11825040.1861124,32595,137002.03137,5682055.8504704,0.0
2019-02-15,41.26,44.6,41.06,42.58,389950.95213,1550275199999,16519445.9920431,45476,186526.92591,7905737.688255901,0.0
2019-02-16,42.6,44.37,42.28,43.34,326691.70793000003,1550361599999,14225774.1208697,45174,163746.11257,7132166.6269821,0.0
2019-02-17,43.34,45.13,42.6,43.91,331698.79603,1550447999999,14459368.8381966,43221,164544.69037,7171348.161982201,0.0
2019-02-18,43.89,49.03,43.62,47.84,744029.87121,1550534399999,34349598.9758269,101066,377479.54248,17422738.5563971,0.0
2019-02-19,47.81,49.1,46.56,47.14,404786.75784000003,1550620799999,19350985.317176998,63504,194305.32904,9291828.1074618,0.0
2019-02-20,47.16,52.21,46.25,51.5,566874.12073,1550707199999,28402239.422007598,76226,282893.19253,14165186.390517002,0.0
2019-02-21,51.47,51.65,47.35,48.94,383781.90031999996,1550793599999,18972966.870183107,51554,193159.07734000002,9550580.8968172,0.0
2019-02-22,48.93,49.97,48.08,49.19,265979.43489000003,1550879999999,13079846.878828,44082,126455.12527,6221387.828468701,0.0
2019-02-23,49.22,51.88,48.0,51.4,411115.3383,1550966399999,20597303.0431109,58429,219383.75505,10998727.681593599,0.0
2019-02-24,51.39,53.53,42.37,43.75,685277.01608,1551052799999,32440229.69630621,106805,318218.064,15093749.4097271,0.0
2019-02-25,43.74,46.85,43.0,45.4,377273.17275,1551139199999,16992487.3052862,52802,183753.22647,8281962.7421758,0.0
2019-02-26,45.4,45.89,44.06,44.76,220101.55494,1551225599999,9886505.2314402,34598,103140.22623,4633236.857970901,0.0
2019-02-27,44.77,45.53,42.51,45.16,223940.94505,1551311999999,9964616.9874317,35702,108949.85575,4849403.113479701,0.0
2019-02-28,45.15,46.7,44.44,45.61,258562.96779,1551398399999,11834468.51228,44293,125150.07475,5729752.8120661,0.0
2019-03-01,45.62,48.95,45.53,47.05,336011.92294,1551484799999,15914635.4786478,43768,169835.46105,8045943.2075192975,0.0
2019-03-02,47.02,49.4,46.38,48.49,325733.94735,1551571199999,15618945.781346695,44047,156153.23173,7487605.100396201,0.0
2019-03-03,48.51,49.1,47.18,47.86,218511.99396,1551657599999,10525909.3067072,32498,102936.21304,4957375.7992247,0.0
2019-03-04,47.87,48.22,44.57,45.78,306985.27976999996,1551743999999,14131761.4970669,46799,154471.45959,7115127.543666701,0.0
2019-03-05,45.78,54.25,45.38,52.52,798938.1036800002,1551830399999,40660412.217982896,97248,407798.31246,20745733.1875135,0.0
2019-03-06,52.52,56.81,51.11,55.37,670227.4940300001,1551916799999,36366973.2904414,87405,318556.88437,17287854.3556966,0.0
2019-03-07,55.37,59.12,53.77,56.73,816612.7704899998,1552003199999,46227699.9424252,112401,398729.37463000003,22559465.893815197,0.0
2019-03-08,56.73,57.6,54.3,55.61,440480.65903999994,1552089599999,24793142.8918252,64625,216141.96493000002,12169677.2171404,0.0
2019-03-09,55.58,59.83,55.38,57.78,413625.10436,1552175999999,23841397.7942103,63729,208223.09239,12008805.6326791,0.0
2019-03-10,57.78,58.04,55.84,56.59,198932.23727,1552262399999,11276533.6754336,32011,95280.56865,5402643.428369098,0.0
2019-03-11,56.63,57.37,54.0,54.82,319640.84363,1552348799999,17619148.080647502,42495,150737.04254000002,8313935.1111815,0.0
2019-03-12,54.82,56.96,53.72,56.58,186798.97334,1552435199999,10473627.532089999,27280,90246.13287,5059058.2588894,0.0
2019-03-13,56.6,56.84,54.3,55.29,234206.35923000003,1552521599999,13044765.6089822,36076,118984.84557,6625126.8841566,0.0
2019-03-14,55.29,58.2,51.66,55.94,333686.39631,1552607999999,18559101.3738751,47416,158333.91248,8813036.2227747,0.0
2019-03-15,55.94,59.15,55.94,58.52,295307.77677,1552694399999,17013433.6384185,48437,149301.48041,8604524.4679416,0.0
2019-03-16,58.52,61.97,58.41,61.21,375314.79266,1552780799999,22846386.0282299,63954,195783.08564,11919316.8063471,0.0
2019-03-17,61.22,61.32,59.57,60.47,174833.31913,1552867199999,10590199.9608341,30357,88323.65579,5352171.7716082,0.0
2019-03-18,60.47,62.63,58.2,59.17,301146.21398,1552953599999,18071146.4905442,48690,140328.42987,8419402.0964585,0.0
2019-03-19,59.2,59.96,58.33,59.52,221995.59833,1553039999999,13162394.437999198,36544,106922.96885,6336043.1620341,0.0
2019-03-20,59.5,60.74,56.64,60.27,285413.7934,1553126399999,16953291.843337398,45568,134531.59382,7991466.5176726,0.0
2019-03-21,60.29,60.64,56.98,58.54,164946.60535,1553212799999,9725257.740012,31887,75816.05629,4471807.8406242,0.0
2019-03-22,58.54,59.6,58.0,59.26,184427.33587,1553299199999,10869615.673831599,28585,91280.48228,5383641.3152735,0.0
2019-03-23,59.23,61.76,58.93,60.89,372961.54781,1553385599999,22578010.5670285,52611,187971.53114,11388856.0462688,0.0
2019-03-24,60.88,60.9,58.84,59.82,360926.15706,1553471999999,21566309.6375968,43053,175923.18620999999,10521780.9013928,0.0
2019-03-25,59.81,60.7,58.2,59.04,216703.66968000002,1553558399999,12846830.323268905,38851,104389.95412000001,6189637.2236298,0.0
2019-03-26,59.06,59.35,57.23,58.79,175752.00925,1553644799999,10247903.100616999,30826,83545.56947999999,4872373.9765004,0.0
2019-03-27,58.81,61.87,58.58,61.44,260971.73061,1553731199999,15803472.9452996,44571,138708.57809,8397793.3534162,0.0
2019-03-28,61.43,61.43,60.15,60.5,160785.54618,1553817599999,9744151.8473039,26214,82456.29025,4997445.1106870985,0.0
2019-03-29,60.48,61.8,60.15,61.45,200422.34535,1553903999999,12200871.3372611,34196,96243.63782,5860672.080617599,0.0
2019-03-30,61.41,61.56,59.59,60.45,161304.26128,1553990399999,9780439.5002168,28519,77122.21652,4676832.274880099,0.0
2019-03-31,60.45,60.72,59.83,60.48,120015.86005,1554076799999,7234304.250460098,21554,62782.99821000001,3783380.6286431,0.0
2019-04-01,60.47,60.9,59.62,60.45,129238.66120999999,1554163199999,7810478.4448446,23841,59153.85337999999,3575846.5754859,0.0
2019-04-02,60.45,78.4,59.95,76.78,805505.16575,1554249599999,55327330.191580795,141343,411602.70444,28200017.797800396,0.0
2019-04-03,76.76,98.5,76.24,85.19,1514710.29313,1554335999999,130062156.1077033,245574,747008.54718,64280765.23088989,0.0
2019-04-04,85.02,89.85,79.85,84.7,775702.67217,1554422399999,66127061.9191573,138439,365551.83524,31168029.729597602,0.0
2019-04-05,84.71,89.85,83.65,88.24,366668.99563,1554508799999,31984491.375882696,78405,182481.03341,15919030.1439707,0.0
2019-04-06,88.24,97.54,85.0,92.21,706789.23459,1554595199999,65322880.09058879,117115,354151.19782,32763173.903057106,0.0
2019-04-07,92.23,95.44,88.74,91.55,404878.13429,1554681599999,37409101.1554274,91011,205131.48767,18971539.918646693,0.0
2019-04-08,91.55,94.0,85.2,88.57,439909.33843,1554767999999,39092277.7488787,93697,219502.44170999998,19508311.8306277,0.0
2019-04-09,88.57,88.71,82.61,86.17,317748.78519,1554854399999,27340412.18294,71074,156388.49826,13463146.3109784,0.0
2019-04-10,86.19,91.1,85.91,88.16,315727.23676,1554940799999,27802373.2737036,64232,154284.84977,13591652.5546797,0.0
2019-04-11,88.16,88.45,74.64,78.88,663804.9849800001,1555027199999,52734752.5700692,117159,305166.25954,24272010.9791983,0.0
2019-04-12,78.9,80.43,75.0,78.47,351092.11924,1555113599999,27388660.7258404,61573,171596.78295999998,13390968.2009092,0.0
2019-04-13,78.43,81.02,75.51,77.62,276710.7109,1555199999999,21674683.2126471,45563,144499.91449,11334152.16743,0.0
2019-04-14,77.58,83.6,76.09,83.28,242418.41303000003,1555286399999,19179352.734823,45159,127125.87207,10063784.1466105,0.0
2019-04-15,83.31,84.41,75.0,78.07,437925.65449,1555372799999,35039724.5357955,76889,202671.65935,16225178.278962698,0.0
2019-04-16,78.06,81.49,76.88,80.27,295134.17728,1555459199999,23370026.8609958,51337,141735.29608,11218676.3571167,0.0
2019-04-17,80.27,81.5,78.0,78.77,232336.81061999997,1555545599999,18452843.5923519,44802,109070.09851,8670541.5622095,0.0
2019-04-18,78.82,83.66,78.74,81.68,328509.77037,1555631999999,26614059.4859404,56768,163840.29715,13262116.4415286,0.0
2019-04-19,81.67,83.17,79.48,82.05,265365.49383,1555718399999,21606124.7509276,51033,127071.06452999999,10353232.7067283,0.0
2019-04-20,82.05,82.69,79.33,81.15,209481.54759,1555804799999,17009020.0094766,39086,99014.43989,8043147.753042099,0.0
2019-04-21,81.16,81.85,72.86,76.65,405449.35652,1555891199999,30882393.8202287,70164,190995.51161,14561044.1899121,0.0
2019-04-22,76.61,77.63,74.9,76.51,285737.83886,1555977599999,21814764.7461896,47107,141157.07921,10779217.6054109,0.0
2019-04-23,76.47,79.29,73.33,73.7,408341.22655,1556063999999,31534100.588166997,66747,185305.06840999998,14313620.4218099,0.0
2019-04-24,73.67,74.69,69.9,72.85,466422.90922,1556150399999,33586009.2516322,85563,226169.5153,16283101.0769172,0.0
2019-04-25,72.85,74.43,70.6,71.78,307408.70386,1556236799999,22353656.7217245,60462,148949.94134000002,10849310.3175905,0.0
2019-04-26,71.79,76.5,70.31,73.82,345014.87676,1556323199999,25320328.5480487,67301,161272.91773,11836751.5289019,0.0
2019-04-27,73.83,74.01,71.83,72.23,102336.98217,1556409599999,7467848.3762794975,23348,51121.6363,3731953.8637321,0.0
2019-04-28,72.24,72.72,68.95,69.89,218635.58959000002,1556495999999,15458571.1783797,42004,97737.32911,6912387.9435725985,0.0
2019-04-29,69.89,70.37,66.5,67.87,203603.18601,1556582399999,13896456.966296399,42178,97977.43733,6687925.2345372,0.0
2019-04-30,67.86,74.74,67.86,74.32,354469.13538,1556668799999,25357609.0003327,67909,169480.07452999998,12119560.9227991,0.0
2019-05-01,74.31,75.36,71.78,73.36,273831.04765,1556755199999,20098972.4966065,51667,134259.52104000002,9855297.451477801,0.0
2019-05-02,73.35,74.42,72.73,73.68,289626.45366,1556841599999,21306943.799342897,45010,143132.60045,10531548.038602099,0.0
2019-05-03,73.65,80.58,73.31,79.22,538448.40523,1556927999999,41683556.4117655,89287,271413.67144,20995944.7572112,0.0
2019-05-04,79.26,82.76,74.54,77.77,457004.01483999996,1557014399999,35750061.71164489,86740,218165.80901,17075133.9421569,0.0
2019-05-05,77.73,78.16,75.4,75.7,236821.31245,1557100799999,18139200.763921894,43794,114574.58327999999,8776968.7803319,0.0
2019-05-06,75.7,76.91,71.64,74.94,389445.48037,1557187199999,28863797.8869894,67449,190359.56709,14110629.008301098,0.0
2019-05-07,74.95,78.75,73.4,74.61,357677.92795,1557273599999,27275279.8649669,60743,169577.72981,12932955.388924401,0.0
2019-05-08,74.59,75.5,72.4,74.44,206081.78548,1557359999999,15267753.6578615,38174,111398.59304,8256150.336597099,0.0
2019-05-09,74.44,75.9,72.77,74.19,240477.43666999997,1557446399999,17829294.356995802,41259,113330.69368,8408553.862174701,0.0
2019-05-10,74.18,79.61,72.66,77.11,422915.9252,1557532799999,32199715.13523611,73980,206712.67268,15731128.8815599,0.0
2019-05-11,77.12,95.0,76.85,86.59,909602.12694,1557619199999,78091222.10826421,165749,456879.65086000005,39267190.107561,0.0
2019-05-12,86.59,94.01,83.0,84.73,797262.85973,1557705599999,69998434.01864,152745,391823.64024000004,34424205.2767286,0.0
2019-05-13,84.71,92.49,84.1,87.16,627311.3557300001,1557791999999,55391993.134908,118246,313865.00163,27726658.956308197,0.0
2019-05-14,87.34,93.61,86.5,91.17,644139.06467,1557878399999,58186818.859561,133780,327743.19171,29605865.2601583,0.0
2019-05-15,91.15,104.25,89.69,102.02,673429.92612,1557964799999,66429508.1788531,118893,343735.00473000004,33955921.7714253,0.0
2019-05-16,102.03,107.14,90.73,95.49,1179885.10784,1558051199999,116020063.7773053,216806,581676.20783,57253437.1048806,0.0
2019-05-17,95.49,97.48,84.27,89.76,914179.2254799999,1558137599999,80856683.96118459,173746,451755.77246000007,39944114.274999104,0.0
2019-05-18,89.76,90.51,85.11,86.51,380542.14297,1558223999999,33352370.4500154,72853,185142.89880999998,16223775.449380405,0.0
2019-05-19,86.55,96.81,86.07,94.58,584649.51759,1558310399999,54045051.6228448,124411,299930.39452,27720300.1328656,0.0
2019-05-20,94.55,94.58,87.11,91.1,447735.71615,1558396799999,40656121.4410844,92452,214314.52425999998,19458287.9092584,0.0
2019-05-21,91.1,93.02,88.83,90.79,335538.23309,1558483199999,30483197.1255505,76133,166509.04585999998,15142818.9520519,0.0
2019-05-22,90.77,92.04,85.83,87.74,308520.29109,1558569599999,27641752.045678496,71246,148085.69514,13275098.567017999,0.0
2019-05-23,87.74,89.53,84.62,88.61,208332.29525,1558655999999,18146600.071507998,52443,102211.28835,8910858.169677198,0.0
2019-05-24,88.67,103.77,88.01,100.5,832985.16125,1558742399999,81794059.9838869,153722,391760.02122,38438991.2696687,0.0
2019-05-25,100.5,105.07,98.87,102.66,519802.9895,1558828799999,53062963.826079495,108307,253094.46614,25848981.323733,0.0
2019-05-26,102.66,114.0,97.5,111.0,658431.9114399999,1558915199999,68920626.4237978,108458,333993.90346,34926749.4564024,0.0
2019-05-27,111.03,121.89,109.94,116.3,873684.8984700001,1559001599999,99764291.84593241,180148,437578.19463999994,50006159.4468508,0.0
2019-05-28,116.41,118.22,111.08,114.81,399902.25403,1559087999999,45797915.3005502,94634,196539.85503,22515969.6818435,0.0
2019-05-29,114.87,118.33,108.0,115.06,359489.09796,1559174399999,41060611.96416289,89315,177553.78524,20299071.4684415,0.0
2019-05-30,115.03,120.35,102.4,107.78,708618.8245,1559260799999,80058167.9964162,155541,346496.20359,39177482.6611543,0.0
2019-05-31,107.78,114.93,104.55,114.6,487341.72799,1559347199999,53042097.01341479,107379,241752.73664000002,26321404.7485896,0.0
2019-06-01,114.65,116.28,110.51,112.35,318759.84041,1559433599999,36157772.3131558,78931,153150.17317999998,17378167.4915019,0.0
2019-06-02,112.34,116.48,111.25,114.39,234192.23299000002,1559519999999,26740364.19675089,60092,115705.39177,13217197.9866063,0.0
2019-06-03,114.44,116.2,105.01,105.99,441610.78458000004,1559606399999,49245349.1978798,106765,215619.70166999998,24063491.72961881,0.0
2019-06-04,105.94,106.8,98.13,102.2,673951.14145,1559692799999,69303243.31292261,155623,309097.21989,31825948.3917601,0.0
2019-06-05,102.2,105.21,100.11,103.66,379894.44483,1559779199999,39022877.25634261,92113,192896.37845999998,19812647.145043693,0.0
2019-06-06,103.61,112.07,101.0,111.19,488905.21588000003,1559865599999,51485265.63010711,114700,232105.1019,24472903.1232184,0.0
2019-06-07,111.25,121.0,109.53,116.71,619792.48983,1559951999999,71559713.2584965,138367,305915.16346,35298761.76741289,0.0
2019-06-08,116.74,119.7,113.5,118.01,454621.75369,1560038399999,52877380.6399323,103950,218478.89399,25412400.4401285,0.0
2019-06-09,118.01,118.94,111.02,114.66,425246.36749000003,1560124799999,48979996.55927271,90755,207331.66954,23897592.96459981,0.0
2019-06-10,114.66,130.12,112.54,129.15,793211.22328,1560211199999,97867984.4881624,157911,387162.67682,47743427.9963326,0.0
2019-06-11,129.19,138.56,124.85,135.69,836034.9735399998,1560297599999,109260631.0297876,148961,435000.07386000006,56834358.3185448,0.0
2019-06-12,135.79,143.19,129.86,135.32,1015972.9286399999,1560383999999,139662839.6225523,202561,502452.55638,69124119.2785621,0.0
2019-06-13,135.32,136.52,127.92,130.55,477007.30523,1560470399999,63425735.66279661,119989,226672.37282,30171007.8305617,0.0
2019-06-14,130.55,133.03,125.22,132.0,460272.62793,1560556799999,59616359.3131788,120361,223729.21609,28993326.675305106,0.0
2019-06-15,132.03,139.5,132.01,137.54,389908.37623,1560643199999,52916731.4807058,107462,192563.73363,26133416.1622946,0.0
2019-06-16,137.51,138.2,133.15,136.45,392560.10493000003,1560729599999,53270945.59997629,116120,192556.08617,26136803.764579,0.0
2019-06-17,136.42,136.82,131.53,133.8,302485.50097,1560815999999,40632294.8605125,90741,150191.63554000002,20183997.045915306,0.0
2019-06-18,133.8,136.84,128.0,135.22,400995.83149,1560902399999,53298085.826183796,114467,190438.10692,25338680.9844218,0.0
2019-06-19,135.25,139.5,133.5,136.43,373850.88301,1560988799999,51215678.8946964,99736,186717.69849,25579621.4345927,0.0
2019-06-20,136.41,136.75,133.0,135.46,236819.61409000002,1561075199999,31945265.266544506,69081,108017.52322999999,14574715.8980751,0.0
2019-06-21,135.45,141.29,131.0,138.28,392390.9775,1561161599999,53951692.1129757,99000,192226.37214000002,26443834.84995969,0.0
2019-06-22,138.3,145.9,136.01,142.26,670112.19411,1561247999999,94685540.90705308,165043,337544.99313,47686831.8421579,0.0
2019-06-23,142.2,143.34,136.15,137.5,273142.66174,1561334399999,38332851.5596966,81723,122043.83502,17141002.2905715,0.0
2019-06-24,137.5,137.52,132.65,135.77,269137.08964,1561420799999,36393377.84436671,74142,120097.45949000001,16246664.235164095,0.0
2019-06-25,135.78,138.63,129.75,136.33,343042.31826,1561507199999,46185009.2996886,87876,156261.35468,21056243.0223563,0.0
2019-06-26,136.32,138.5,127.5,132.25,659208.45477,1561593599999,88988518.1248937,169090,317706.08712,42929900.07712311,0.0
2019-06-27,132.24,133.5,111.82,116.01,932158.03694,1561679999999,111595940.1518993,219223,440884.0136,52740461.575152,0.0
2019-06-28,116.02,122.19,114.49,120.01,455587.96463999996,1561766399999,53924815.9827016,123207,235372.7968,27874719.52236161,0.0
2019-06-29,119.99,137.0,116.0,133.86,650966.5278,1561852799999,82947506.0130042,156524,324322.78576,41450400.4840344,0.0
2019-06-30,133.88,137.44,120.54,123.25,808645.44775,1561939199999,105468144.56794228,183220,385642.98271999997,50288647.5045068,0.0
2019-07-01,123.22,127.03,113.82,123.17,612063.25919,1562025599999,74028859.4377541,152030,298530.6802,36129144.6995631,0.0
2019-07-02,123.16,124.0,112.63,118.77,469582.08700000006,1562111999999,55049525.438026,130201,227631.73125,26688912.4116868,0.0
2019-07-03,118.74,123.15,116.78,121.36,365008.0675,1562198399999,43803309.440350704,95227,193273.11973,23197298.669508398,0.0
2019-07-04,121.34,127.03,118.51,119.61,375062.74273,1562284799999,45922151.5752116,103018,177950.473,21793126.070536397,0.0
2019-07-05,119.64,120.99,116.22,118.35,223608.71264,1562371199999,26574015.8532825,70527,108519.34133,12902519.2018056,0.0
2019-07-06,118.29,121.8,117.06,118.31,153816.69797,1562457599999,18323759.2707292,54124,77407.08868,9224823.2575057,0.0
2019-07-07,118.28,120.35,117.0,119.48,142378.61429,1562543999999,16885095.364537,45147,71679.55472,8504274.0746168,0.0
2019-07-08,119.48,125.07,117.77,122.92,219116.92194,1562630399999,26320498.8638013,66939,112769.55649,13555212.3359743,0.0
2019-07-09,122.92,124.08,117.64,119.24,233440.12041,1562716799999,28157784.581577506,73699,114453.38063,13819088.871548902,0.0
2019-07-10,119.23,120.13,102.5,108.31,507821.30861999997,1562803199999,55824246.2599259,141526,237956.00467,26236710.4535008,0.0
2019-07-11,108.29,108.33,95.21,102.98,566917.4066600001,1562889599999,57565136.85192579,147490,272341.50291,27641547.2588707,0.0
2019-07-12,103.0,107.02,100.65,104.86,204977.52430999998,1562975999999,21385292.184593104,67913,101295.36478999999,10571090.3525504,0.0
2019-07-13,104.86,105.03,97.64,101.03,229252.96129,1563062399999,23255998.9076815,67648,108154.71037999999,10973329.086294001,0.0
2019-07-14,101.06,101.9,87.58,89.66,429594.96949,1563148799999,39918729.82737221,116783,200859.40297,18674678.6460635,0.0
2019-07-15,89.67,92.99,84.6,90.43,382169.24803,1563235199999,34028842.9172786,99683,191505.83289000002,17063688.0786962,0.0
2019-07-16,90.43,91.91,76.6,79.61,483565.93207,1563321599999,40186396.036796995,110254,234120.79306999999,19469569.9837642,0.0
2019-07-17,79.62,94.65,71.0,89.95,611125.08258,1563407999999,53125198.931464896,146125,301612.75283,26216159.5164774,0.0
2019-07-18,89.98,104.5,86.87,101.16,609872.10131,1563494399999,58346175.1364644,160015,298064.71391,28542647.98288821,0.0
2019-07-19,101.15,101.26,94.73,98.23,366646.23978,1563580799999,35784995.419031896,106138,181026.60455,17661022.297769,0.0
2019-07-20,98.25,105.88,97.42,100.25,355926.02335,1563667199999,35977421.6047505,94907,174064.05685,17605172.941183306,0.0
2019-07-21,100.26,101.41,96.4,99.7,247121.43139,1563753599999,24377591.970442,66584,120557.40788,11893502.729339,0.0
2019-07-22,99.74,100.91,91.14,95.31,318533.96014,1563839999999,30372489.130088106,77446,156837.63791,14968635.220237195,0.0
2019-07-23,95.31,95.35,88.62,90.15,264516.21574,1563926399999,24185689.3495697,61781,122921.2098,11243042.4784182,0.0
2019-07-24,90.1,97.45,86.8,94.5,355813.0883,1564012799999,32641378.1438992,87875,175736.44964,16126265.5594771,0.0
2019-07-25,94.43,96.67,91.06,93.22,228403.48379,1564099199999,21524096.4244504,61303,110502.72397,10420193.103275802,0.0
2019-07-26,93.23,94.52,89.83,94.06,169220.32033,1564185599999,15659054.234779999,50593,83735.03489,7750956.8963841,0.0
2019-07-27,94.01,96.09,86.67,88.79,250915.24991999997,1564271999999,22687995.2872745,66974,118255.70890999999,10701566.302077198,0.0
2019-07-28,88.83,90.9,83.13,90.0,201075.77208,1564358399999,17720374.4262434,53876,99978.83076,8815458.253433,0.0
2019-07-29,90.0,92.26,87.48,90.33,233655.44074000002,1564444799999,21072179.1118312,56594,111047.71220999998,10017550.1128922,0.0
2019-07-30,90.33,92.71,88.5,90.15,166817.93325,1564531199999,15087913.972486401,49848,86860.25708,7863279.6937056,0.0
2019-07-31,90.12,99.95,89.81,98.76,280442.01907,1564617599999,26802062.2623117,75356,146817.10337,14025360.891029902,0.0
2019-08-01,98.77,100.59,95.23,98.64,256621.80026999998,1564703999999,25131509.021462306,78012,123530.24126,12103235.8535795,0.0
2019-08-02,98.62,98.77,92.52,94.76,284902.02673000004,1564790399999,27331986.4812726,60048,131741.04118,12636328.1455405,0.0
2019-08-03,94.8,96.7,93.51,94.17,187442.26635999998,1564876799999,17836682.3712824,41114,88229.67052999997,8397469.422079599,0.0
2019-08-04,94.15,94.8,90.11,92.64,210063.34433,1564963199999,19411525.587697197,42921,99555.86872,9206783.0441601,0.0
2019-08-05,92.68,106.77,92.68,96.56,708024.73305,1565049599999,70031157.1904787,126143,350655.67381999997,34695081.5180577,0.0
2019-08-06,96.56,99.32,91.0,92.99,370218.49666999996,1565135999999,35230611.3942631,62210,172218.07318,16399880.1441882,0.0
2019-08-07,93.05,94.45,87.36,90.59,298275.75612,1565222399999,27205898.737717103,57993,140489.40457,12817965.9766853,0.0
2019-08-08,90.59,92.75,87.72,90.15,227275.85013,1565308799999,20426334.73657,42371,111242.14855999999,10004292.6292286,0.0
2019-08-09,90.08,90.45,82.64,84.24,245919.9803,1565395199999,21161127.8838708,46855,108893.8083,9363799.411191,0.0
2019-08-10,84.25,87.5,82.27,85.46,243663.59097,1565481599999,20738077.4375404,49150,121326.35216,10333423.541595599,0.0
2019-08-11,85.46,91.57,85.15,89.93,196951.40228,1565567999999,17439833.9941493,41822,106990.64846,9481039.901183302,0.0
2019-08-12,89.99,90.04,85.45,85.79,147573.87933,1565654399999,12841667.2105431,31951,63872.45481,5561557.265824298,0.0
2019-08-13,85.79,86.79,83.26,84.88,166783.80957,1565740799999,14166418.159683898,36795,77429.91494,6581990.9525209,0.0
2019-08-14,84.83,86.32,75.0,75.9,310895.4105,1565827199999,24988277.1277642,59296,139720.51572,11235624.1939164,0.0
2019-08-15,75.91,77.7,74.36,76.25,157703.32106,1565913599999,12030480.7520128,29531,75757.73548999999,5778622.9204513,0.0
2019-08-16,76.24,76.42,72.34,74.67,186709.02728,1565999999999,13900659.4192708,39265,87609.26699999999,6524683.037459401,0.0
2019-08-17,74.63,75.35,71.5,72.65,131039.84430999999,1566086399999,9606659.800581401,31749,55002.0942,4031927.3665878996,0.0
2019-08-18,72.64,78.0,71.4,76.25,171800.85253,1566172799999,12945827.7805591,35975,84422.92362999999,6362866.4428625,0.0
2019-08-19,76.31,78.95,75.36,77.1,176507.93997,1566259199999,13616902.890459405,33149,90657.14491,6995749.1359899985,0.0
2019-08-20,77.1,77.3,73.31,75.14,130580.76909000002,1566345599999,9832675.8514933,30674,60659.68543,4569479.078730902,0.0
2019-08-21,75.13,75.33,70.14,73.27,188740.48705999998,1566431999999,13704139.3566925,41821,90326.32737,6557178.3738542,0.0
2019-08-22,73.18,74.64,71.0,73.31,159575.08557999998,1566518399999,11682713.5554993,44580,79682.44549,5834202.6204175,0.0
2019-08-23,73.38,75.92,72.1,75.38,138535.90047999998,1566604799999,10276202.444255903,37713,70757.63489,5252959.8561001,0.0
2019-08-24,75.37,75.65,71.39,73.32,119841.86721,1566691199999,8767152.9537443,28915,54964.74371,4023023.7244803,0.0
2019-08-25,73.32,74.93,70.56,72.1,143368.07877,1566777599999,10408156.40948,34208,67675.19894,4921346.656986,0.0
2019-08-26,72.12,75.46,72.09,73.54,186459.72505,1566863999999,13805533.1315414,40065,98489.10926,7293251.269420799,0.0
2019-08-27,73.59,73.75,72.13,72.9,92746.01751,1566950399999,6757231.102277901,21524,43509.09907,3172105.499151,0.0
2019-08-28,72.88,73.14,65.0,66.73,295837.67734,1567036799999,20294112.3733274,49894,131597.628,9046210.2484797,0.0
2019-08-29,66.73,66.77,62.0,63.59,206167.47861,1567123199999,13330132.4686137,37957,100797.33055,6520899.852467,0.0
2019-08-30,63.55,65.6,62.16,64.17,188503.14428,1567209599999,12025139.093897501,26955,98305.84069,6279252.615655,0.0
2019-08-31,64.18,65.39,62.25,64.24,148167.15877,1567295999999,9443772.204541199,25143,72132.81825,4601254.327663,0.0
2019-09-01,64.23,67.21,63.74,65.89,160452.85757,1567382399999,10479308.7581945,29183,75541.81384,4934949.0721757,0.0
2019-09-02,65.85,68.03,64.8,66.92,210648.66087,1567468799999,13961846.0324844,34024,99251.1229,6583159.1908653,0.0
2019-09-03,66.92,71.0,66.47,69.06,286130.47956999997,1567555199999,19629532.3520897,45037,142902.74073,9806298.8544846,0.0
2019-09-04,69.0,69.24,66.4,67.01,219846.1354,1567641599999,14865189.8886659,43383,108609.16155,7347110.2804184975,0.0
2019-09-05,67.02,67.39,64.14,65.23,166569.36182,1567727999999,10917424.2782613,41039,77908.7408,5105857.163052902,0.0
2019-09-06,65.24,68.0,63.54,64.87,278618.16432,1567814399999,18378132.7288359,53762,142220.06687,9388119.8843777,0.0
2019-09-07,64.88,70.57,64.53,68.77,305501.47722,1567900799999,20816429.343597304,56752,159280.40841,10851062.7390553,0.0
2019-09-08,68.77,71.46,68.0,70.36,315059.92831,1567987199999,22060121.023209304,54949,149888.58949,10494422.755027901,0.0
2019-09-09,70.36,71.38,67.73,69.89,229275.26659,1568073599999,15939720.848818699,46010,106713.69525,7426915.5114429975,0.0
2019-09-10,69.86,73.1,69.77,70.85,315598.33706,1568159999999,22476093.847568806,61080,161180.39622999998,11485204.651581699,0.0
2019-09-11,70.85,71.81,68.25,69.8,208744.34146,1568246399999,14621909.7707836,48014,101257.78288,7095088.932673,0.0
2019-09-12,69.8,70.0,68.3,69.15,135570.08885,1568332799999,9369849.0942119,35729,69917.0273,4834528.053186401,0.0
2019-09-13,69.18,69.58,67.36,68.93,156416.29244000002,1568419199999,10722817.4094285,36668,74427.10577000001,5103848.6186757,0.0
2019-09-14,68.93,71.5,68.2,70.5,179064.87019000005,1568505599999,12520755.7829275,36614,91546.55777,6404047.6794074,0.0
